symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,sig_needle,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
603687,,0.0,1.0,0.7772,1.0,1.0,0.733,0.2504,0.3,1.0,0.0,0.0,1.0,0.7,0.244,False,False,False,False,18.13,-2.26,16.51,True,9972.1,,,
603688,,0.0,0.6724,0.4312,1.0,1.0,0.3917,0.6866,0.0,1.0,0.0,1.0,1.0,0.7,0.3954,False,False,False,False,80.33,4.97,62.96,True,43513.0,其它行业,光伏/光伏概念,41.7
603689,,0.3022,1.0,0.8796,0.289,0.0,0.8163,0.1805,0.3,0.1212,0.0,0.0,0.0,1.0,0.4072,False,False,False,False,7.66,-1.16,8.14,False,4009.6,,,
603690,,0.0,0.7791,0.5541,0.5027,0.8171,0.2608,0.411,0.0,0.9247,0.0,1.0,0.5,1.0,0.3312,False,False,True,False,28.7,4.33,27.12,True,10991.1,,专精特新,
603693,,0.4128,1.0,0.7337,0.722,0.0,0.8164,0.5674,0.3,0.2417,0.0,0.0,0.0,0.7,0.4932,False,False,False,False,14.74,1.52,15.51,False,13140.4,,光伏/光伏概念,
603696,,0.0131,1.0,0.844,0.0,0.0,0.725,0.1421,0.3,0.0,0.0,0.0,0.0,0.0,0.4825,False,False,False,False,12.8,-0.16,14.89,False,3010.6,,,
603698,,0.1761,1.0,0.6204,0.0,0.0,0.6883,0.1378,0.0,0.0,0.0,0.0,0.0,0.7,0.4293,False,False,False,False,31.14,1.9,35.13,False,16690.7,机械行业,碳中和,29.0
603699,,0.0,1.0,0.7119,0.4493,0.0,0.6234,0.1281,0.0,0.7364,0.0,0.0,0.0,1.0,0.3495,False,False,False,False,57.08,1.93,57.0,True,43274.8,机械行业,核电核能,29.0
603700,,0.4514,1.0,0.6998,0.0,0.0,0.5261,0.1099,0.6,0.0,0.0,0.0,0.0,0.0,0.4483,False,False,False,False,10.83,-0.46,12.13,False,2165.6,,,
603701,,0.2702,0.9714,0.6388,0.5929,0.0,0.5381,0.304,0.3,0.5012,0.0,1.0,0.0,0.7,0.3754,False,False,False,False,23.42,3.17,23.99,False,6121.1,,,
603703,,0.0,0.8978,0.5238,0.0602,0.0,0.0169,0.2529,0.0,0.1722,0.0,1.0,0.0,1.0,0.4056,False,False,False,False,12.33,3.61,13.15,False,5116.7,电器行业,,28.3
603706,,0.8341,0.8562,0.6266,0.6692,0.0,0.675,0.2763,0.0,0.0656,0.0,0.0,0.0,1.0,0.4394,False,False,False,False,19.91,-3.86,21.54,False,3770.6,,,
603707,,0.867,1.0,0.8483,0.0,0.0,0.1149,0.0752,0.0,0.0,0.0,0.0,0.0,0.0,0.4347,False,False,False,False,7.29,-2.41,8.56,False,11778.1,,,
603708,,0.518,1.0,0.8479,0.0,0.0,0.7265,0.1701,0.3,0.0,0.0,0.0,0.0,0.0,0.3414,False,False,False,False,9.43,-2.18,10.37,False,6019.5,,,
603709,,0.402,1.0,0.7018,0.046,0.0,0.8362,0.0651,0.0,0.0,0.0,0.0,0.0,1.0,0.3299,False,False,False,False,15.0,0.13,16.9,False,1876.6,,,
603711,,0.1619,1.0,0.7084,0.5551,0.0,0.8379,0.6675,0.0,0.2096,0.0,0.0,0.0,1.0,0.3087,False,False,False,False,12.98,-2.11,13.68,False,5359.1,,,
603712,,0.1182,1.0,0.8091,0.0,0.0,0.7019,0.2779,0.6,0.0,0.0,0.0,0.0,0.0,0.3702,False,False,False,False,13.5,-0.88,15.64,False,10422.0,,国防军工,
603713,,0.0,1.0,0.6547,0.1855,0.712,0.2193,0.3679,0.6,0.823,0.0,0.0,1.0,0.0,0.4358,False,False,False,False,58.75,0.43,56.69,True,9290.0,,,
603716,,0.0,1.0,0.8154,0.0,0.0,0.836,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.4644,False,False,False,False,15.8,-0.57,19.18,False,3567.5,,,
603717,,0.8387,1.0,0.7701,0.1776,0.0,0.6623,0.0774,0.3,0.0,0.0,0.0,0.0,1.0,0.4018,False,False,False,False,6.2,-2.82,6.93,False,1798.9,,,
603718,,0.663,1.0,0.698,0.0,0.0,0.7867,0.1641,0.0,0.0,0.0,0.0,0.0,0.0,0.5152,False,False,False,False,3.14,1.62,3.86,False,2037.8,其它行业,,41.7
603719,,0.0444,0.9618,0.7361,0.1067,0.0,0.5541,0.1408,0.3,0.0,0.0,0.0,0.0,1.0,0.4245,False,False,False,False,9.29,-3.23,10.34,False,3725.3,,,
603721,,0.0,0.0,0.0875,0.3325,0.0,0.0819,0.1501,0.0,0.2048,0.0,0.0,0.0,0.7,0.4391,False,False,False,False,20.49,9.98,21.79,False,2663.7,,,
603722,,0.0,1.0,0.725,0.4534,0.7817,0.3376,0.2643,0.6,0.6798,0.0,0.0,0.5,1.0,0.32,False,False,False,False,38.2,-2.72,37.45,True,36.6,,专精特新,
603725,,0.8148,1.0,0.6242,1.0,1.0,0.6497,0.3204,0.9,0.7036,1.0,1.0,0.0,1.0,0.4065,True,False,False,False,10.95,-0.45,10.82,True,3138.9,,专精特新,
603726,,0.0,1.0,0.6934,0.6977,0.6863,0.2894,0.2599,0.0,1.0,0.0,0.0,0.5,1.0,0.3459,False,False,False,False,28.48,2.34,26.04,True,5260.4,,,
603727,,0.0,0.9809,0.5328,0.0,0.0,0.0,0.0836,0.0,0.3535,0.0,0.0,0.5,0.0,0.2603,False,False,False,False,15.89,3.11,16.36,False,4476.5,,,
603728,,0.3193,1.0,0.8287,0.5724,0.4908,0.6187,0.5001,0.6,0.4221,0.0,0.0,0.0,1.0,0.3378,False,False,False,False,62.2,-0.11,63.4,False,260.5,,专精特新,
603729,,0.0,1.0,0.6566,0.0,0.0,0.7225,0.253,0.3,0.0,0.0,0.0,0.0,0.0,0.4441,False,False,False,False,12.35,0.98,14.3,False,1138.2,印刷包装,海南自贸,26.0
603730,,0.0,0.8004,0.2194,1.0,1.0,0.0,0.5069,0.9,1.0,0.0,0.0,1.0,1.0,0.3185,False,False,False,False,14.15,4.2,11.64,True,30402.5,,,
603733,,0.0,0.3697,0.3426,0.9951,1.0,0.0,0.6948,1.0,1.0,0.0,0.0,1.0,0.0,0.3553,False,False,False,False,29.13,6.78,24.1,True,20616.0,,,
603737,,0.0,1.0,0.8556,0.0,0.0,0.5356,0.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.5603,False,False,False,False,27.2,-1.81,38.14,False,20068.6,,,
603738,,0.0,1.0,0.3803,1.0,1.0,0.2063,0.2058,0.6,1.0,0.0,0.0,1.0,0.7,0.3322,False,False,False,False,55.51,-2.46,41.06,True,21420.6,,专精特新,
603739,,0.1274,1.0,0.8775,0.0,0.0,0.7325,0.1513,0.3,0.0,0.0,0.0,0.0,0.0,0.5518,False,False,False,False,12.34,-1.44,13.77,False,3122.4,,CXO概念/CRO概念,
603755,,0.0,0.9768,0.7327,0.0,0.0,0.6846,0.1473,0.0,0.0,0.0,0.0,0.5,0.0,0.3736,False,False,False,False,25.61,-3.14,27.72,False,25.3,,,
603757,,0.0,0.1202,0.4349,0.7031,0.0,0.5279,0.4488,0.3,0.9154,0.0,0.0,0.0,0.7,0.335,False,False,False,False,54.67,8.28,53.22,True,10198.5,,专精特新,
603758,,0.0,1.0,0.8141,0.0,0.0,0.8238,0.1439,0.3,0.0,0.0,0.0,0.0,0.0,0.5585,False,False,False,False,10.3,-0.96,12.05,False,4519.6,,,
603759,,0.0146,1.0,0.7892,0.0,0.0,0.6659,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.4551,False,False,False,False,7.63,0.53,8.74,False,3523.2,,,
603767,,0.3834,1.0,0.7403,0.0,0.0,0.8856,0.3363,0.6,0.0,0.0,0.0,0.0,1.0,0.475,False,False,False,False,16.33,0.99,19.03,False,5040.0,,,
603768,,0.738,1.0,0.7692,0.3087,0.0,0.6061,0.1144,0.3,0.0,0.0,0.0,0.0,1.0,0.4649,False,False,False,False,10.35,-0.48,11.27,False,2462.8,,,
603773,,0.0,0.0,0.3188,1.0,1.0,0.5766,0.8431,0.9,1.0,0.0,1.0,1.0,0.7,0.2151,False,False,True,False,151.03,10.0,92.31,True,33930.2,,,
603776,,0.0,0.8121,0.6188,0.6074,0.3694,0.4989,0.4753,0.6,0.9028,0.0,0.0,0.0,0.7,0.3443,False,False,False,False,20.94,4.13,20.01,True,5879.1,,,
603777,,0.0,1.0,0.5927,0.842,0.0,0.5699,0.2076,0.0,1.0,0.0,0.0,0.0,0.7,0.3118,False,False,False,False,17.55,1.15,16.84,True,5869.1,,白酒概念,
603778,,0.9589,0.0,0.7007,0.0,0.0,0.4078,0.1894,0.3,0.0,0.0,0.0,0.0,0.0,0.7757,False,False,False,False,16.04,-9.99,20.97,False,10311.4,,碳中和,
603779,,0.4815,1.0,0.5539,1.0,0.0,0.372,0.1063,0.3,0.0,0.0,0.0,0.0,1.0,0.4851,False,False,False,False,7.84,-2.85,8.48,False,2603.5,,,
603786,,0.0,1.0,0.8371,0.0,0.0,0.805,0.144,0.3,0.0,0.0,0.0,0.0,0.0,0.5125,False,False,False,False,47.69,-2.07,53.62,False,19259.9,,专精特新,
603787,,0.0,1.0,0.7789,0.0,0.0,0.7252,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.4886,False,False,False,False,9.9,-0.5,11.43,False,2278.4,,,
603788,,0.2334,1.0,0.8221,0.2764,0.0,0.8937,0.1863,0.3,0.0,0.0,0.0,0.0,1.0,0.4533,False,False,False,False,14.7,-1.93,15.99,False,3279.1,汽车制造,汽车电子,25.0
603789,,0.1515,1.0,0.8548,0.4497,0.0236,0.8368,0.2199,0.6,0.2984,0.0,0.0,0.0,1.0,0.3728,False,False,False,False,5.45,-1.09,5.67,False,1417.0,机械行业,乡村振兴,29.0
603790,,0.0,1.0,0.8259,0.9306,0.2318,0.6687,0.2558,0.6,0.6914,1.0,1.0,0.0,1.0,0.3015,False,False,False,False,25.55,-0.43,25.36,True,4889.2,,,
603797,,0.2984,1.0,0.7613,0.0669,0.0,0.7199,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.326,False,False,False,False,4.13,-1.43,4.54,False,2381.4,,,
603798,,0.0,1.0,0.6871,0.3421,0.0,0.6643,0.2322,0.3,0.5768,0.0,0.0,0.5,0.7,0.4005,False,False,False,False,16.05,0.44,16.27,False,4116.0,,,
603799,,0.0,1.0,0.7178,0.0,0.0,0.4734,0.1747,0.0,0.0295,0.0,0.0,0.5,0.0,0.4008,False,False,False,False,53.0,1.05,57.51,False,1000.4,,盐湖提锂/稀缺资源,
603800,,0.0,0.2149,0.5385,1.0,1.0,0.4625,0.9186,0.0,1.0,0.0,1.0,0.5,0.7,0.2631,False,False,True,False,80.6,7.71,60.6,True,16764.8,,页岩气,
603801,,0.5877,1.0,0.7732,0.0,0.0,0.6087,0.1356,0.3,0.0,0.0,0.0,0.0,0.0,0.5213,False,False,False,False,6.65,-1.63,7.98,False,2888.4,,,
603803,,0.0,0.0,0.3014,0.2152,0.0,0.6104,0.3331,0.0,0.6008,0.0,1.0,0.0,0.7,0.4306,False,False,False,False,13.33,9.98,13.53,False,5663.7,,,
603806,,0.0,0.3855,0.5337,0.2756,0.0,0.302,0.3089,0.0,0.67,0.0,1.0,0.0,1.0,0.4484,False,False,False,False,17.39,6.69,17.29,True,45366.1,塑料制品,光伏/光伏概念,54.0
603808,,0.4647,0.8056,0.5906,0.1208,0.0,0.6619,0.1462,0.3,0.0007,0.0,0.0,0.0,0.0,0.4797,False,False,False,False,8.74,-4.17,9.6,False,3179.0,服装鞋类,,23.7
603809,,0.3715,1.0,0.8934,0.0816,0.0,0.5925,0.2091,0.3,0.0,0.0,0.0,0.0,0.0,0.3377,False,False,False,False,9.85,-1.6,10.96,False,9064.8,,大飞机/专精特新,
603810,,0.2834,1.0,0.6928,0.0,0.0,0.5417,0.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.5471,False,False,False,False,12.3,-0.57,14.35,False,2033.7,,,
603811,,0.0,1.0,0.7885,0.141,0.0,0.7517,0.1748,0.9,0.2934,0.0,0.0,0.0,0.0,0.3932,False,False,False,False,10.83,-1.81,11.24,False,3544.7,,,
603813,,0.0,0.203,0.4719,0.8053,1.0,0.0,0.4806,0.6,1.0,0.0,1.0,1.0,1.0,0.2891,False,False,False,False,38.78,7.78,35.69,True,4072.5,,,
603815,,0.0,0.3497,0.5399,0.0901,0.0,0.6164,0.2444,0.3,0.0,0.0,0.0,0.0,1.0,0.5616,False,False,False,False,5.8,-6.9,6.54,False,3589.8,,,
603816,,0.8155,1.0,0.7667,0.0,0.0,0.1974,0.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.4163,False,False,False,False,25.61,-2.59,29.85,False,20799.6,,,
603817,,0.1556,1.0,0.8521,0.0,0.0,0.7233,0.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.3704,False,False,False,False,5.87,0.17,6.64,False,3346.4,,,
603818,,0.4802,1.0,0.7052,0.0,0.0,0.6083,0.0896,0.0,0.0,0.0,0.0,0.0,1.0,0.5266,False,False,False,False,2.87,-2.38,3.36,False,1970.4,家具行业,,35.0
603819,,0.2839,1.0,0.5098,0.1943,0.0,0.6424,0.1261,0.0,0.0,0.0,0.0,0.0,0.7,0.4746,False,False,False,False,11.86,2.6,13.09,False,25.8,,,
603822,,0.8948,1.0,0.7767,0.0,0.3248,0.7835,0.1524,0.0,0.0,0.0,0.0,0.5,0.0,0.3163,False,False,False,False,76.09,-1.21,83.3,False,58.5,,,
603823,,0.0,1.0,0.4639,1.0,1.0,0.2273,1.0,0.6,1.0,0.0,0.0,1.0,1.0,0.2093,False,False,False,False,44.35,0.45,25.83,True,18465.9,,钠电池,
603825,,0.4217,1.0,0.7043,0.0118,0.0,0.2447,0.2482,0.3,0.0,0.0,0.0,0.0,0.0,0.4943,False,False,False,False,7.09,1.43,8.25,False,1796.2,,,
603826,,0.0,1.0,0.6318,0.918,0.1888,0.6679,0.3029,0.0,1.0,0.0,0.0,0.5,0.7,0.2886,False,False,False,False,32.89,1.48,30.26,True,21549.5,,专精特新,
603828,,0.799,0.9467,0.6404,0.0,0.0,0.8489,0.1016,0.3,0.0,0.0,0.0,0.0,0.0,0.6396,False,False,False,False,4.66,-3.32,5.73,False,2777.1,建筑建材,,23.8
603829,,0.4126,1.0,0.7458,0.0,0.0,0.8376,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.5867,False,False,False,False,19.47,0.31,24.17,False,3626.6,,,
603833,,0.3726,1.0,0.7675,0.0,0.0,0.2738,0.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.5624,False,False,False,False,34.63,-0.2,43.12,False,21095.0,,,
603836,,0.7007,1.0,0.7633,0.1272,0.0,0.4406,0.0391,0.3,0.0,0.0,0.0,0.0,1.0,0.3436,False,False,False,False,11.63,-1.69,13.03,False,2386.9,,,
603838,,0.0,0.6582,0.3715,0.58,0.0743,0.4053,0.3617,0.6,0.967,0.0,0.0,0.5,0.7,0.3867,False,False,False,False,9.36,5.05,8.99,True,2995.3,,,
603839,,0.4507,1.0,0.7557,0.0,0.0,0.6197,0.2096,0.0,0.0,0.0,0.0,0.0,1.0,0.4053,False,False,False,False,6.48,-1.07,7.27,False,2507.9,,,
603843,,0.0,1.0,0.7712,0.7519,0.6178,0.6995,0.3254,0.0,1.0,0.0,0.0,0.5,0.7,0.31,False,False,False,False,8.8,0.69,8.11,True,6156.7,,,
603848,,0.0,1.0,0.8326,0.0,0.0,0.7579,0.1765,0.3,0.0,0.0,0.0,0.0,0.0,0.3916,False,False,False,False,13.95,0.07,15.36,False,5613.6,,,
603855,,0.0,1.0,0.8306,0.1786,0.0,0.5319,0.3258,0.3,0.2685,0.0,0.0,0.0,0.0,0.3723,False,False,False,False,17.96,1.41,18.6,False,6026.2,,光伏,
603856,,0.0,1.0,0.8065,0.2592,0.4529,0.486,0.2948,1.0,0.6194,0.0,0.0,1.0,0.0,0.3942,False,False,False,False,12.62,-1.02,12.55,True,3559.5,,,
603858,,0.0,1.0,0.8541,0.1358,0.0846,0.4643,0.2472,0.6,0.4861,0.0,0.0,0.5,0.0,0.3736,False,False,False,False,15.6,0.39,15.68,False,164.5,,,
603859,,0.0,1.0,0.7541,1.0,1.0,0.1109,0.7441,0.9,1.0,0.0,0.0,1.0,1.0,0.1739,False,False,False,False,51.2,-1.14,44.93,True,12528.5,,,
603860,,0.5095,1.0,0.8383,0.0,0.0,0.4789,0.1287,0.0,0.0,0.0,0.0,0.0,1.0,0.4527,False,False,False,False,26.23,-0.61,29.64,False,1749.0,,,
603861,,0.1177,0.0,0.0921,0.5466,0.2388,0.3373,0.4434,0.3,0.7529,0.0,0.0,0.5,0.0,0.481,False,False,False,False,16.48,10.01,16.49,False,8711.1,,,
603863,,0.4893,1.0,0.8105,0.0,0.0,0.7254,0.1269,0.0,0.0,0.0,0.0,0.0,0.0,0.5557,False,False,False,False,14.76,-2.45,17.29,False,3020.6,,,
603866,,0.3023,1.0,0.6618,0.0,0.0,0.0,0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.3693,False,False,False,False,4.23,2.17,4.77,False,6766.8,,,
603867,,0.0,1.0,0.7747,1.0,1.0,0.5154,0.4102,0.0,1.0,0.0,0.0,0.5,0.7,0.3081,False,False,False,False,39.51,0.38,36.24,True,8521.8,,,
603868,,0.5122,0.6976,0.507,0.4225,0.0,0.3158,0.3687,0.6,0.0218,0.0,0.0,0.0,1.0,0.4785,False,False,False,False,32.82,-4.81,35.64,False,14296.4,,,
603869,,0.3702,0.7879,0.5997,0.2125,0.0,0.0954,0.1721,0.0,0.0,0.0,1.0,0.0,0.7,0.4035,False,False,False,False,9.03,4.27,10.03,False,4461.9,酒店旅游,,27.5
603871,,0.0,1.0,0.8633,0.0439,0.133,0.884,0.1958,0.3,0.2442,0.0,0.0,0.5,0.0,0.3088,False,False,False,False,12.05,-1.15,12.6,False,16484.5,,,
603876,,0.0,1.0,0.6836,0.8894,0.1064,0.6904,0.2313,0.3,1.0,0.0,0.0,0.5,0.7,0.3222,False,False,False,False,26.72,0.64,25.32,True,24830.0,,,
603877,,0.1785,1.0,0.7084,0.1523,0.111,0.5406,0.0888,0.3,0.1153,0.0,0.0,0.5,0.0,0.3679,False,False,False,False,12.96,-2.26,13.79,False,6082.4,,,
603878,,0.0,0.6187,0.5956,0.0,0.0,0.3978,0.1408,0.9,0.0,0.0,0.0,0.0,0.0,0.6046,False,False,False,False,6.09,-5.29,7.24,False,3417.4,,,
603879,,0.1488,1.0,0.7372,0.0,0.0,0.5912,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.4677,False,False,False,False,4.75,-1.45,5.4,False,1706.9,,,
603880,,0.5248,1.0,0.7181,0.9294,0.192,0.7123,0.3834,0.6,0.4169,0.0,0.0,0.0,1.0,0.3638,False,False,False,False,7.33,0.0,7.6,False,2118.7,,,
603881,,0.6665,1.0,0.8104,0.1386,0.0,0.8905,0.3069,0.3,0.0,0.0,1.0,0.0,0.7,0.4569,False,False,False,False,31.89,-0.34,36.72,False,22909.0,,百度概念,
603882,,0.0,1.0,0.8305,0.0262,0.0,0.6599,0.1844,0.3,0.0028,0.0,0.0,0.5,0.0,0.4678,False,False,False,False,24.31,-1.9,26.23,False,11185.9,,,
603883,,0.0,1.0,0.8467,0.0,0.0,0.5462,0.1508,0.3,0.0,0.0,0.0,0.5,0.0,0.3928,False,False,False,False,11.95,-1.89,12.9,False,9068.7,商业百货,,26.7
603885,,0.0,0.9854,0.7198,0.0018,0.1079,0.6051,0.3609,0.9,0.228,0.0,0.0,0.5,0.0,0.3335,False,False,False,False,11.3,-3.09,11.73,False,24679.3,其它行业,军工航天,41.7
603887,,0.1804,1.0,0.7733,0.0,0.0,0.7714,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.536,False,False,False,False,10.91,0.28,13.49,False,6568.1,,,
603888,,0.169,1.0,0.6663,0.0642,0.0,0.4728,0.1934,0.0,0.2276,0.0,1.0,0.0,0.0,0.2675,False,False,False,False,18.73,0.81,19.69,False,126.4,,,
603889,,0.0,1.0,0.8322,0.0,0.0,0.7236,0.1398,0.6,0.0,0.0,0.0,0.5,1.0,0.5602,False,False,False,False,5.83,-2.18,7.12,False,4225.1,纺织行业,,26.5
603890,,0.7806,0.9695,0.5039,1.0,1.0,0.5323,0.3909,0.3,1.0,1.0,0.0,0.5,0.7,0.2651,False,False,False,False,24.96,3.18,22.05,True,11152.3,,,
603893,,0.0,1.0,0.7345,0.4641,0.0,0.7013,0.4111,0.3,0.4091,0.0,0.0,0.0,1.0,0.3586,False,False,False,False,172.05,0.76,175.16,False,72411.8,,,
603895,,0.4773,1.0,0.6551,0.787,0.0,0.7996,0.289,0.0,0.1605,0.0,0.0,0.0,1.0,0.4121,False,False,False,False,30.76,0.72,33.08,False,3324.5,,专精特新,
603896,,0.0,1.0,0.8895,0.0,0.0,0.5625,0.281,0.0,0.0,0.0,0.0,0.5,0.0,0.254,False,False,False,False,15.71,0.19,16.98,False,3114.4,,,
603897,,0.3792,1.0,0.607,0.6834,0.0,0.7568,0.2016,0.6,0.0028,0.0,1.0,0.0,0.7,0.452,False,False,False,False,38.55,2.83,43.23,False,7958.1,,,
603898,,0.0,1.0,0.761,0.1263,0.326,0.5027,0.3279,0.6,0.3072,0.0,0.0,1.0,0.0,0.3479,False,False,False,False,12.61,-1.71,13.16,False,3926.1,家具行业,,35.0
603899,,0.0,1.0,0.8668,0.0,0.0,0.5458,0.2243,0.0,0.0387,0.0,0.0,0.5,0.0,0.4136,False,False,False,False,22.24,-1.24,23.71,False,20482.4,,,
603900,,0.0,1.0,0.8018,0.0,0.0,0.5889,0.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.5283,False,False,False,False,6.27,-1.88,7.17,False,2148.9,,,
603901,,0.0,1.0,0.8903,0.0,0.0,0.7849,0.1999,0.0,0.0,0.0,0.0,0.0,0.0,0.3362,False,False,False,False,10.9,-0.37,12.02,False,5889.2,其它行业,,41.7
603903,,0.0,1.0,0.6656,0.3597,0.2267,0.667,0.3833,0.6,0.6752,0.0,0.0,0.0,1.0,0.4431,False,False,False,False,12.27,0.9,12.14,True,3132.8,,,
603906,,0.0,0.5486,0.4387,0.5894,0.0,0.4281,0.1534,0.0,1.0,0.0,0.0,0.5,0.7,0.3658,False,False,False,False,25.74,5.71,24.73,True,14545.1,,,
603908,,0.4307,1.0,0.7418,0.0,0.0,0.6052,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.4338,False,False,False,False,19.03,-0.42,21.78,False,1772.2,,,
603912,,0.0,1.0,0.7006,0.0221,0.0,0.8704,0.255,0.0,0.0,0.0,1.0,0.0,0.7,0.4842,False,False,False,False,8.61,1.77,9.58,False,4665.5,,专精特新,
603915,,0.0,1.0,0.7165,0.4332,0.0,0.758,0.3277,0.6,0.4552,0.0,1.0,0.0,1.0,0.3291,False,False,False,False,16.12,0.81,16.45,False,10584.9,,,
603916,,0.0,1.0,0.5313,1.0,0.9289,0.2136,0.4843,0.9,1.0,1.0,0.0,0.5,1.0,0.2866,False,False,False,False,13.79,-2.06,13.19,True,5796.3,,,
603917,,0.0,1.0,0.7383,0.1107,0.0,0.568,0.2544,0.0,0.2106,0.0,0.0,0.0,0.0,0.3949,False,False,False,False,12.2,-0.25,12.72,False,2486.8,,,
603918,,0.0217,1.0,0.8262,0.0,0.0,0.6792,0.1894,0.0,0.0,0.0,0.0,0.0,0.0,0.4713,False,False,False,False,10.76,0.19,12.58,False,3928.6,其它行业,,41.7
603919,,0.2261,1.0,0.7886,0.5524,0.2536,0.7716,0.4361,0.9,0.374,0.0,0.0,0.0,1.0,0.3866,False,False,False,False,18.91,-0.05,19.39,False,9592.3,,白酒概念,
603920,,0.0,1.0,0.7746,0.5788,0.0,0.7713,0.3888,0.0,0.721,0.0,1.0,0.0,1.0,0.2662,False,False,False,False,59.0,2.29,59.05,False,42514.9,,,
603922,,0.0,0.6709,0.9904,0.0,0.0,1.0,0.3246,0.3,0.0,0.0,1.0,0.0,0.0,0.6572,False,False,False,False,14.56,4.97,16.92,False,2609.2,,,
603926,,0.1872,0.9387,0.5475,0.5045,0.0,0.7617,0.3491,0.0,0.3878,0.0,0.0,0.0,1.0,0.4194,False,False,False,False,19.95,3.37,20.91,False,4605.2,,,
603927,,0.4451,1.0,0.7858,0.0,0.0,0.3017,0.1656,0.0,0.0,0.0,0.0,0.0,0.0,0.4313,False,False,False,False,14.3,-2.26,16.09,False,11883.9,,,
603928,,0.0,1.0,0.7929,0.3768,0.1405,0.6184,0.5043,0.3,0.5498,0.0,0.0,0.5,1.0,0.3212,False,False,False,False,15.52,0.45,15.56,False,4067.5,,大飞机,
603931,,0.2388,0.504,0.291,1.0,1.0,0.4437,0.4519,0.0,1.0,1.0,1.0,0.0,1.0,0.3479,False,False,False,False,57.1,5.98,48.35,True,11394.8,,,
603933,,0.0,1.0,0.7575,0.4027,0.0,0.9171,0.3069,0.3,0.5552,0.0,0.0,0.0,0.7,0.4125,False,False,False,False,23.53,1.91,23.9,False,48.8,,,
603936,,0.0,1.0,0.693,1.0,1.0,0.6018,0.3261,0.0,1.0,0.0,0.0,0.5,0.7,0.3023,False,False,False,False,25.37,1.6,19.77,True,15993.2,,军民融合,
603937,,0.0,1.0,0.6466,0.5023,0.0,0.8733,0.1964,0.0,0.5683,0.0,0.0,0.0,0.7,0.4797,False,False,False,False,14.05,2.03,14.37,False,2934.9,,,
603938,,0.0,0.6721,0.3511,1.0,1.0,0.2392,0.4431,0.9,1.0,0.0,1.0,1.0,0.7,0.1837,False,False,False,False,57.48,4.97,41.67,True,21993.3,,氢能源,
603939,,0.0,0.9341,0.7194,0.0655,0.0,0.548,0.3563,0.6,0.0,0.0,0.0,0.5,0.0,0.3852,False,False,False,False,20.2,-3.4,21.87,False,24490.3,商业百货,,26.7
603948,,0.0,0.9253,0.719,0.1547,0.0,0.4587,0.316,0.6,0.3122,0.0,0.0,0.5,0.0,0.4223,False,False,False,False,25.2,-3.45,26.28,False,4094.7,,,
603950,,0.0,0.7365,0.604,1.0,0.1934,0.5175,0.2884,0.0,1.0,1.0,0.0,0.0,0.7,0.3186,False,False,False,False,62.49,-4.58,60.2,True,20222.2,,,
603955,,0.0,1.0,0.6743,0.0546,0.2158,0.3091,0.3097,0.9,0.2319,0.0,0.0,1.0,0.0,0.418,False,False,False,False,24.22,-0.57,25.0,False,3287.1,,,
603956,,0.3523,1.0,0.6866,0.0,0.0,0.5335,0.2642,0.6,0.0,0.0,0.0,0.0,0.0,0.5312,False,False,False,False,4.7,0.43,5.59,False,2678.6,,专精特新,
603958,,0.0,0.9826,0.4029,0.3918,0.0,0.6451,0.3008,0.0,0.3798,0.0,0.0,0.0,0.7,0.4106,False,False,False,False,20.26,3.1,21.05,False,4444.2,,,
603959,,0.0,0.683,0.8693,0.0,0.0,0.8797,0.2377,0.3,0.0,0.0,0.0,0.0,0.0,0.7418,False,False,False,False,4.28,4.9,4.86,False,2098.5,,盐湖提锂,
603960,,0.1402,0.6453,0.4872,0.2745,0.0,0.4661,0.2721,0.6,0.3274,0.0,1.0,0.0,1.0,0.4303,False,False,False,False,20.91,5.13,21.77,False,5482.6,,,
603966,,0.0,1.0,0.7632,0.0,0.0,0.4493,0.1062,0.3,0.0,0.0,0.0,0.5,0.0,0.5419,False,False,False,False,9.15,-1.51,11.25,False,3654.2,,专精特新,
603967,,0.722,0.8061,0.7002,0.3238,0.0,0.6194,0.138,0.0,0.0741,0.0,0.0,0.0,0.7,0.4742,False,False,False,False,11.51,-4.16,12.49,False,3990.1,,,
