symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
688118,,0.5207,1.0,0.7097,0.0,0.0,0.6958,0.2358,0.0,0.0,0.0,0.0,0.0,0.0,0.5185,False,False,False,21.59,2.18,25.89,False,2014.7,,,
688119,,0.0,0.9599,0.6914,0.0,0.0,0.4715,0.204,0.6,0.0,0.0,0.0,0.0,0.0,0.4464,False,False,False,4.46,3.24,4.97,False,5017.5,,,
688120,,0.816,1.0,0.4399,1.0,0.0,0.0,0.3667,0.3,0.0,0.0,0.0,0.0,0.7,0.4862,False,False,False,184.0,-1.47,224.41,False,65072.0,,,
688122,,0.8769,1.0,0.7517,0.0,0.0,0.5143,0.2195,0.3,0.0,0.0,1.0,0.0,0.0,0.6706,False,False,False,54.41,1.32,67.44,False,35348.2,,大飞机/科创50,
688123,,0.7871,1.0,0.465,0.5515,0.0,0.6169,0.3524,0.6,0.0,0.0,0.0,0.0,1.0,0.4725,False,False,False,121.51,0.42,134.58,False,19231.5,,,
688125,,0.5636,1.0,0.43,0.0,0.0,0.6672,0.1084,0.3,0.0,0.0,0.0,0.0,0.0,0.3796,False,False,False,172.34,-2.36,197.5,False,14078.4,,,
688126,,0.0,0.0077,0.0,1.0,1.0,0.0,0.5304,0.3,1.0,0.0,0.0,1.0,1.0,0.2622,False,False,False,29.59,-8.95,25.11,True,80829.8,,,
688127,,0.6168,1.0,0.6459,1.0,0.3316,0.5921,0.3186,0.0,1.0,1.0,0.0,0.0,0.7,0.4122,False,False,False,79.24,-0.96,77.5,True,32163.3,,,
688128,,0.8575,1.0,0.7413,0.331,0.0,0.2241,0.4283,0.3,0.0921,0.0,1.0,0.0,1.0,0.3187,False,False,False,24.89,2.77,26.57,False,10068.0,,,
688129,,0.6666,1.0,0.7073,0.7833,0.0,0.8263,0.2002,0.3,0.213,0.0,0.0,0.0,0.7,0.437,False,False,False,25.11,1.13,26.7,False,3025.2,,,
688130,,0.0,0.9592,0.4328,0.802,0.0,0.5503,0.4792,0.3,0.4315,0.0,0.0,0.0,1.0,0.3302,False,False,False,24.45,-3.24,25.07,False,1474.0,,,
688131,,0.0,1.0,0.597,0.6223,0.8362,0.0,0.2673,0.6,0.9199,0.0,0.0,0.5,0.7,0.4294,False,False,False,77.05,1.69,74.0,True,16342.6,,CXO概念/CRO概念,
688132,,0.0,1.0,0.6462,0.0,0.0,0.4155,0.1885,0.3,0.0,0.0,0.0,0.0,0.0,0.4428,False,False,False,14.28,-0.28,16.48,False,2173.8,,,
688133,,0.7595,1.0,0.5429,0.2887,0.0,0.4228,0.1927,0.3,0.0,0.0,0.0,0.0,1.0,0.6751,False,False,False,18.6,-0.37,22.2,False,3058.5,,,
688135,,0.2871,1.0,0.4967,0.8336,0.0,0.7881,0.4598,0.3,0.3903,0.0,0.0,0.0,0.7,0.4637,False,False,False,33.98,0.21,35.46,False,7920.9,,,
688136,,0.3485,0.9589,0.7367,0.0,0.0,0.5486,0.1105,0.3,0.0,0.0,1.0,0.0,0.0,0.5442,False,False,False,19.08,3.25,24.31,False,3840.0,,,
688137,,0.5444,1.0,0.7999,0.097,0.0,0.5689,0.0797,0.6,0.0,0.0,0.0,0.0,0.7,0.5104,False,False,False,36.75,0.27,43.45,False,2578.9,,,
688138,,0.0,0.8515,0.0803,0.8506,1.0,0.0,0.498,0.3,1.0,0.0,0.0,0.5,1.0,0.2941,False,False,False,35.32,-3.89,31.6,True,11118.7,,科创50,
688139,,0.4803,1.0,0.6338,0.2426,0.0,0.2787,0.2675,0.6,0.0,0.0,1.0,0.0,1.0,0.5005,False,False,False,27.07,2.54,31.61,False,8567.5,,科创50,
688141,,0.0,0.5173,0.4502,1.0,1.0,0.5354,0.3819,0.3,1.0,0.0,0.0,1.0,0.7,0.2217,False,False,False,117.31,-5.9,87.02,True,52827.2,,,
688143,,0.0,0.3183,0.2387,1.0,1.0,0.7679,1.0,0.0,1.0,0.0,0.0,1.0,0.7,0.1859,False,False,False,179.0,-7.09,122.94,True,21905.0,,,
688146,,0.0,0.0,0.0,1.0,1.0,0.314,0.7166,0.0,1.0,0.0,0.0,1.0,0.7,0.1865,False,False,False,302.0,-13.66,144.81,True,43781.2,,,
688147,,0.0,0.6146,0.0563,1.0,1.0,0.0,0.4703,0.3,1.0,0.0,0.0,1.0,1.0,0.3383,False,False,False,94.56,5.31,81.04,True,43607.2,,,
688148,,0.0,0.0,0.1226,0.1479,0.0,0.0374,0.3088,0.0,0.7041,0.0,0.0,0.0,0.7,0.4136,False,False,False,9.02,10.95,8.99,True,4601.8,,,
688150,,0.5743,1.0,0.4353,1.0,0.0,0.6507,0.2504,0.0,0.2501,0.0,0.0,0.0,0.7,0.362,False,False,False,46.36,-1.34,49.76,False,18657.0,,,
688151,,0.0,1.0,0.7955,0.0,0.0,0.465,0.155,0.6,0.0,0.0,0.0,0.0,0.0,0.4646,False,False,False,16.41,0.67,18.91,False,5653.2,,,
688152,,0.5794,1.0,0.8039,0.0,0.0,0.7123,0.3337,0.0,0.0,0.0,0.0,0.0,1.0,0.4863,False,False,False,29.65,1.4,34.85,False,3021.3,,,
688153,,0.0,1.0,0.5208,0.0,0.0,0.0764,0.3186,0.3,0.0,0.0,0.0,0.5,0.0,0.3366,False,False,False,29.42,-2.1,32.29,False,12039.8,,,
688155,,0.0,0.547,0.4589,0.376,0.0,0.3254,0.1156,0.3,0.2151,0.0,0.0,0.0,1.0,0.359,False,False,False,79.32,5.72,85.44,False,10028.9,,,
688156,,0.0,1.0,0.6764,0.9002,0.7399,0.4778,0.6473,0.6,1.0,0.0,0.0,0.5,0.7,0.3162,False,False,False,27.03,0.93,24.67,True,2722.3,,,
688157,,0.1185,0.5252,0.5037,0.0,0.0,0.3369,0.2236,0.3,0.0,0.0,0.0,0.0,0.0,0.5665,False,False,False,27.87,5.85,32.83,False,4359.7,,,
688158,,0.6254,1.0,0.7629,0.1296,0.0,0.8043,0.1589,0.3,0.0,0.0,0.0,0.0,0.0,0.5584,False,False,False,35.0,1.21,41.16,False,14191.6,,,
688159,,0.1977,1.0,0.6943,0.3962,0.0,0.7841,0.3223,0.3,0.0,0.0,0.0,0.0,1.0,0.4494,False,False,False,43.29,2.32,48.63,False,4014.2,,,
688160,,0.5238,1.0,0.5265,0.5324,0.0,0.6938,0.4774,0.6,0.0545,0.0,0.0,0.5,1.0,0.3643,False,False,False,108.02,0.95,117.2,False,9811.7,,,
688161,,0.6803,1.0,0.7923,0.0,0.0,0.8284,0.1248,0.0,0.0,0.0,1.0,0.0,0.0,0.6184,False,False,False,22.32,2.24,26.95,False,8928.0,,,
688162,,0.8482,1.0,0.7965,0.076,0.0,0.7141,0.2218,0.3,0.0,0.0,0.0,0.0,1.0,0.6626,False,False,False,25.28,0.24,31.21,False,3465.9,,,
688163,,0.0,0.0,0.0,1.0,1.0,0.0,0.6302,0.3,1.0,0.0,0.0,0.5,0.7,0.5491,False,False,False,45.04,20.01,34.83,True,4874.2,,,
688165,,0.0,1.0,0.2845,0.6862,1.0,0.1197,0.5237,0.6,0.5095,1.0,0.0,0.5,1.0,0.306,False,False,False,19.61,2.67,19.51,True,10232.1,,,
688166,,0.354,1.0,0.5461,0.133,0.0,0.4851,0.0264,0.3,0.0,0.0,0.0,0.0,0.7,0.5994,False,False,False,44.03,-1.72,52.45,False,18916.0,,科创50,
688167,,0.4264,1.0,0.1225,1.0,0.0,0.0,0.264,0.0,0.0,0.0,1.0,0.0,0.7,0.3424,False,False,False,331.88,-2.06,399.79,False,29822.6,,,
688168,,0.0,1.0,0.6349,0.0,0.0,0.535,0.1596,0.6,0.0,0.0,0.0,0.0,0.0,0.5891,False,False,False,55.15,0.35,69.34,False,4256.8,,科创50,
688169,,0.4812,1.0,0.7632,0.0,0.0,0.1518,0.3047,0.6,0.0,0.0,0.0,0.0,0.0,0.3574,False,False,False,101.99,1.75,118.13,False,26426.3,,,
688170,,0.6856,0.8631,0.3579,1.0,1.0,0.6576,0.8479,0.0,0.9013,1.0,0.0,0.0,0.7,0.4463,False,False,False,67.7,-3.82,67.17,True,6997.5,,,
688171,,0.7129,0.9023,0.7472,0.4301,0.0,0.6669,0.3684,0.6,0.0,0.0,1.0,0.0,1.0,0.5514,False,False,False,45.35,3.59,52.45,False,3799.1,,,
688172,,0.2818,1.0,0.3906,1.0,1.0,0.4136,0.6752,0.0,1.0,0.0,0.0,0.5,1.0,0.2416,False,False,False,64.89,2.63,54.6,True,50496.2,,,
688173,,0.0583,1.0,0.5421,0.6457,0.0,0.5556,0.2489,0.0,0.0854,0.0,0.0,0.0,1.0,0.4677,False,False,False,15.15,-2.76,16.36,False,6215.3,,,
688175,,1.0,1.0,0.5496,0.494,0.0,0.5791,0.1792,0.3,0.0,0.0,0.0,0.0,1.0,0.7368,False,False,False,25.4,-0.24,34.09,False,3284.7,,,
688176,,0.1308,0.8266,0.7172,0.0,0.0,0.6979,0.0997,0.0,0.0,0.0,0.0,0.0,0.0,0.554,False,False,False,10.3,4.04,11.94,False,4487.6,,,
688177,,0.238,1.0,0.7314,0.0,0.0,0.6826,0.1235,0.6,0.0,0.0,0.0,0.0,0.0,0.5686,False,False,False,17.33,2.67,19.95,False,7176.0,,,
688178,,0.0,1.0,0.546,1.0,1.0,0.6984,0.3719,0.6,1.0,0.0,0.0,0.5,0.7,0.2607,False,False,False,38.13,-2.0,34.2,True,3241.0,,,
688179,,0.0433,1.0,0.4714,1.0,0.2878,0.3686,0.445,0.0,0.9087,1.0,0.0,0.0,0.7,0.341,False,False,False,20.58,1.98,20.12,True,7450.1,,,
688180,,0.0,0.7864,0.6104,0.0,0.0,0.5131,0.122,0.3,0.0,0.0,0.0,0.0,0.0,0.5814,False,False,False,30.69,4.28,35.03,False,23520.6,,,
688181,,0.0,0.7361,0.4161,1.0,1.0,0.279,0.4754,0.3,1.0,0.0,0.0,0.5,1.0,0.3369,False,False,False,42.05,-4.58,38.66,True,5654.9,,,
688182,,0.0,1.0,0.5,0.9507,0.616,0.3852,0.3523,0.3,0.8869,1.0,0.0,0.0,1.0,0.2878,False,False,False,34.92,0.34,33.73,True,13968.0,,,
688183,,0.0,0.4253,0.3354,1.0,1.0,0.159,0.463,0.3,1.0,0.0,1.0,0.5,0.7,0.2832,False,False,False,123.65,6.45,111.53,True,102854.7,,,
688184,,0.7821,1.0,0.8627,0.9473,0.0,0.9762,0.1911,0.0,0.1326,0.0,0.0,0.0,0.7,0.4271,False,False,False,11.12,-0.45,12.05,False,1117.4,,,
688185,,0.3175,0.8254,0.7275,0.0,0.0,0.6402,0.1739,0.3,0.0,0.0,0.0,0.0,0.0,0.7409,False,False,False,51.41,4.05,60.49,False,5879.9,,,
688186,,1.0,1.0,0.6598,0.0,0.0,0.5406,0.1381,0.0,0.0,0.0,0.0,0.0,0.0,0.6792,False,False,False,16.69,-2.11,20.72,False,4681.4,,大飞机,
688187,,0.5096,0.9797,0.4171,0.7628,0.7835,0.1714,0.2423,0.3,0.3776,0.0,0.0,0.0,1.0,0.4,False,False,False,53.07,-3.12,55.11,False,46112.9,,,
688188,,0.0,1.0,0.7337,0.7982,0.5774,0.4096,0.4943,0.0,0.7124,1.0,0.0,0.5,1.0,0.3228,False,False,False,156.38,0.75,154.05,True,45151.6,,科创50,
688189,,0.8567,0.3573,0.5206,0.3948,0.0,0.0,0.1242,0.6,0.0,0.0,0.0,0.0,1.0,0.7373,False,False,False,5.57,-6.86,8.27,False,1528.4,,,
688190,,0.9899,0.9901,0.5451,0.9613,1.0,0.6152,0.3956,0.3,0.2669,0.0,0.0,0.0,1.0,0.4904,False,False,False,97.6,-3.06,101.93,False,11712.0,,,
688191,,1.0,0.5912,0.3464,0.692,0.0,0.4797,0.235,0.0,0.0,0.0,0.0,0.0,1.0,0.8192,False,False,False,31.73,-5.45,45.87,False,7350.3,,,
688192,,0.5638,0.7635,0.5617,0.0,0.0,0.0,0.1331,0.3,0.0,0.0,0.0,0.0,0.0,0.6579,False,False,False,38.75,4.42,50.38,False,17872.0,,,
688193,,0.0,1.0,0.6051,0.3676,0.0342,0.0,0.0,0.0,0.5874,0.0,0.0,0.5,0.0,0.3018,False,False,False,52.1,-2.65,52.41,False,2087.6,,,
688195,,0.8749,1.0,0.5529,0.0,0.0,0.3696,0.2845,0.0,0.0,0.0,0.0,0.0,0.7,0.7042,False,False,False,189.94,-0.71,275.74,False,24568.7,,,
688196,,0.4901,1.0,0.6715,0.0,0.0,0.5603,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.4929,False,False,False,39.87,2.31,51.54,False,5071.1,,科创50,
688197,,0.0,0.8076,0.4093,0.0249,0.0,0.0441,0.1337,0.6,0.0,0.0,0.0,0.0,0.0,0.5243,False,False,False,32.99,-4.15,37.45,False,2111.5,,,
688198,,0.0,0.5897,0.4741,0.0,0.0,0.0,0.2049,0.0,0.2028,0.0,0.0,0.5,0.0,0.4307,False,False,False,88.24,5.46,91.4,False,12154.9,,,
688199,,0.0,0.6902,0.479,0.631,0.4993,0.0,0.626,0.3,0.7463,0.0,0.0,0.5,1.0,0.3399,False,False,False,28.0,-4.86,27.44,True,4514.4,,科创50,
688200,,0.7145,0.7053,0.1149,1.0,1.0,0.0,0.4136,0.0,0.0,0.0,0.0,0.0,0.7,0.4519,False,False,False,299.98,-4.77,363.05,False,40665.1,,,
688201,,0.6328,1.0,0.8698,0.0,0.0,0.9887,0.3654,0.0,0.0,0.0,1.0,0.0,0.0,0.5448,False,False,False,7.25,1.12,10.01,False,2193.3,,,
688202,,0.1939,0.8444,0.6624,0.0,0.0,0.5843,0.2125,0.3,0.0,0.0,0.0,0.0,0.0,0.6499,False,False,False,53.37,3.93,60.54,False,7170.4,,CXO概念/CRO概念,
688203,,0.5545,1.0,0.8113,0.1978,0.0,0.7236,0.1803,0.3,0.0,0.0,0.0,0.0,1.0,0.4748,False,False,False,11.02,0.64,12.62,False,2233.5,,,
688205,,0.0,0.3457,0.3739,0.8452,0.0,0.5614,0.385,0.0,0.5796,0.0,0.0,0.0,0.7,0.3772,False,False,False,220.0,-6.93,228.83,False,34822.8,,,
688206,,0.0,0.7806,0.3995,0.9574,1.0,0.3184,0.3276,0.3,0.8418,1.0,0.0,0.5,1.0,0.3136,False,False,False,38.35,-4.32,37.21,True,16689.1,,,
688207,,0.0,1.0,0.1699,0.7875,1.0,0.0,0.2149,1.0,1.0,0.0,0.0,0.5,1.0,0.1917,False,False,False,17.91,-0.89,16.34,True,4638.2,,,
688208,,0.7912,1.0,0.7358,0.0684,0.0,0.3538,0.1643,0.6,0.0,0.0,0.0,0.0,0.7,0.6256,False,False,False,26.97,0.82,33.43,False,18074.9,,,
688209,,0.0,1.0,0.5229,0.507,0.0,0.5358,0.2201,0.3,0.0691,0.0,0.0,0.0,1.0,0.4861,False,False,False,21.24,-2.57,23.02,False,9213.6,,,
688210,,0.6265,1.0,0.6916,0.3964,0.0,0.67,0.2658,0.3,0.0,0.0,0.0,0.0,1.0,0.4757,False,False,False,42.44,0.69,47.13,False,6869.3,,,
688211,,0.102,1.0,0.7096,0.548,0.0,0.6163,0.3139,0.3,0.1322,0.0,0.0,0.0,0.7,0.4663,False,False,False,31.89,-1.48,34.08,False,4180.6,,,
688212,,0.2932,1.0,0.8228,0.0,0.0,0.8011,0.088,0.3,0.0,0.0,0.0,0.0,0.0,0.5525,False,False,False,28.61,1.38,34.11,False,3852.8,,,
688213,,0.7844,1.0,0.7484,0.6864,0.0,0.6725,0.3431,0.3,0.0,0.0,0.0,0.0,0.7,0.4915,False,False,False,87.17,-0.6,96.14,False,28200.3,,,
688215,,0.6601,1.0,0.7427,0.1031,0.0,0.4112,0.2446,0.3,0.0,0.0,1.0,0.0,0.7,0.7027,False,False,False,44.36,1.32,69.37,False,2769.1,,,
688216,,0.0,0.0,0.0974,1.0,1.0,0.0,0.818,0.6,1.0,0.0,0.0,0.5,1.0,0.3018,False,False,False,34.89,-11.04,32.39,True,37.1,,,
688217,,0.285,1.0,0.6726,0.0,0.0,0.3564,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.5113,False,False,False,23.49,1.21,26.93,False,1312.1,,,
688218,,0.0,1.0,0.4312,1.0,1.0,0.4517,1.0,0.0,1.0,0.0,0.0,1.0,0.7,0.2505,False,False,False,53.3,1.27,38.35,True,6208.1,,,
688219,,0.0,1.0,0.8145,0.4845,0.6391,0.3184,0.3247,0.0,0.6061,0.0,0.0,0.5,1.0,0.3418,False,False,False,11.59,0.78,11.47,True,6369.9,,,
688220,,0.8735,1.0,0.5683,1.0,0.0,0.7206,0.3715,0.0,0.1121,0.0,0.0,0.0,1.0,0.3897,False,False,False,89.98,-2.07,97.01,False,33215.2,,,
688221,,0.1682,0.8197,0.5956,0.1262,0.0,0.7365,0.2574,0.3,0.0,0.0,0.0,0.0,1.0,0.5186,False,False,False,18.36,4.08,20.48,False,68.8,,,
688222,,0.2079,0.7251,0.6713,0.4469,0.0,0.7505,0.4057,0.0,0.187,0.0,1.0,0.0,1.0,0.514,False,False,False,26.11,4.65,27.96,False,10461.8,,CXO概念/CRO概念,
688223,,0.3019,1.0,0.738,0.0,0.0,0.5537,0.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.5614,False,False,False,5.16,1.38,6.26,False,52990.1,,,
688225,,0.6807,1.0,0.7774,0.0,0.0,0.2194,0.1942,0.3,0.0,0.0,0.0,0.0,0.0,0.5824,False,False,False,13.2,0.15,16.13,False,5280.1,,,
688226,,0.3005,0.5073,0.383,0.453,0.0,0.5034,0.2294,0.0,0.0,0.0,1.0,0.0,0.7,0.5589,False,False,False,44.65,5.96,49.87,False,8428.8,,光伏,
688227,,0.0802,0.0,0.0,0.5166,0.0,0.2472,0.1013,0.3,0.4095,0.0,0.0,0.5,0.7,0.4637,False,False,False,81.07,-11.08,87.46,False,9165.4,,,
688228,,0.7261,1.0,0.7075,0.0,0.0,0.6654,0.1428,0.3,0.0,0.0,0.0,0.0,0.0,0.5648,False,False,False,82.22,-0.34,108.71,False,5554.0,,,
688229,,0.5633,1.0,0.5775,0.6566,0.0,0.742,0.2354,0.6,0.3288,0.0,0.0,0.0,1.0,0.3884,False,False,False,84.27,2.69,88.99,False,3741.6,,,
688230,,0.0,1.0,0.6174,0.343,0.0,0.5567,0.3359,0.0,0.1032,0.0,0.0,0.0,1.0,0.472,False,False,False,63.39,-1.95,67.95,False,7454.7,,,
688231,,0.217,0.3294,0.4795,1.0,0.4864,0.2923,0.3054,0.6,1.0,1.0,0.0,0.0,0.7,0.4083,False,False,False,42.36,7.02,40.88,True,10456.9,,,
688232,,0.5547,1.0,0.8263,0.0,0.0,0.3074,0.2469,0.3,0.0,0.0,0.0,0.0,0.0,0.4836,False,False,False,18.63,1.14,21.68,False,5998.5,,,
688233,,0.0,0.7382,0.0,0.8934,1.0,0.0,0.5667,0.9,1.0,0.0,0.0,0.5,1.0,0.3484,False,False,False,104.1,4.57,86.31,True,17728.8,,,
688234,,0.5586,1.0,0.5161,1.0,0.6902,0.442,0.3529,0.0,0.7867,0.0,0.0,0.0,0.7,0.3023,False,False,False,123.7,-1.77,124.17,False,53155.3,,,
688235,,0.2025,0.8301,0.6667,0.0548,0.0,0.4709,0.2728,0.6,0.0,0.0,1.0,0.0,1.0,0.4528,False,False,False,216.36,4.02,238.87,False,24893.4,,,
688236,,0.3247,1.0,0.824,0.0,0.0,0.6961,0.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.603,False,False,False,15.06,1.96,17.81,False,4343.7,,,
688237,,0.0,0.0,0.0967,0.1852,0.0,0.0,0.2124,0.3,0.8192,0.0,0.0,0.0,0.0,0.4331,False,False,False,51.36,9.77,50.01,True,4606.1,,,
688238,,0.644,1.0,0.7841,0.0,0.0,0.641,0.1369,0.3,0.0,0.0,1.0,0.0,0.0,0.6011,False,False,False,5.35,1.9,6.32,False,3430.1,,,
688239,,0.0,1.0,0.711,0.1067,0.0,0.425,0.3209,0.0,0.0,0.0,0.0,0.0,1.0,0.429,False,False,False,55.67,1.38,62.54,False,10612.5,,,
688244,,0.1575,0.7634,0.6834,0.0,0.0,0.4204,0.1789,0.0,0.0,0.0,1.0,0.0,0.0,0.5974,False,False,False,15.83,4.42,18.58,False,2389.7,,,
688246,,0.0,1.0,0.6109,0.6526,1.0,0.5795,0.3913,0.6,0.7573,0.0,0.0,0.5,1.0,0.3551,False,False,False,23.86,-0.54,22.97,True,3282.8,,,
688247,,0.4021,1.0,0.7698,0.0,0.0,0.679,0.1244,0.3,0.0,0.0,0.0,0.0,0.0,0.3934,False,False,False,7.95,1.66,8.92,False,3604.1,,,
688248,,0.838,1.0,0.8303,0.2169,0.0,0.6656,0.3228,0.0,0.0,0.0,0.0,0.0,1.0,0.4888,False,False,False,47.56,0.06,56.38,False,26857.1,,,
688249,,0.2206,0.3613,0.126,1.0,1.0,0.1769,0.4334,0.6,1.0,1.0,0.0,0.0,1.0,0.2851,False,False,False,40.5,6.83,37.67,True,81307.5,,,
688251,,0.1506,1.0,0.8191,0.0,0.0,0.7696,0.1019,0.0,0.0,0.0,1.0,0.0,0.0,0.4508,False,False,False,23.7,0.51,28.46,False,2367.7,,,
688252,,0.182,1.0,0.3924,0.3801,0.0,0.5323,0.3241,0.0,0.0,0.0,0.0,0.0,1.0,0.4383,False,False,False,19.77,-2.08,22.05,False,8086.4,,,
688253,,0.0,1.0,0.7328,1.0,1.0,0.7167,0.3875,0.0,1.0,0.0,0.0,0.0,0.7,0.3044,False,False,False,57.8,2.05,51.67,True,79.2,,,
688255,,0.4091,1.0,0.6211,0.5853,0.5643,0.1437,0.3546,0.3,0.2203,0.0,0.0,0.5,1.0,0.3174,False,False,False,29.86,-0.17,31.19,False,32.8,,,
688256,,0.8157,1.0,0.6829,1.0,1.0,0.414,0.3508,0.0,1.0,1.0,1.0,0.0,0.7,0.3131,True,False,False,1240.0,1.68,1142.05,True,779083.3,,,
688257,,0.8003,0.8849,0.4658,1.0,1.0,0.0,0.5752,0.3,0.5928,0.0,0.0,0.5,0.7,0.5486,False,False,False,80.36,3.69,84.79,False,20283.5,,,
688258,,0.7594,1.0,0.7329,0.8181,0.0,0.868,0.274,0.3,0.4563,0.0,1.0,0.0,1.0,0.3782,False,False,False,121.6,1.5,129.14,False,14730.9,,,
688259,,0.1414,1.0,0.565,0.3367,0.0,0.5898,0.4773,0.3,0.0836,0.0,0.0,0.0,1.0,0.4453,False,False,False,35.99,-0.5,38.4,False,40.2,,,
688260,,0.0,0.0,0.2381,1.0,1.0,0.551,0.7547,0.3,1.0,1.0,0.0,0.5,1.0,0.2516,False,False,False,82.0,-13.87,62.33,True,9840.0,,,
688261,,0.3021,0.5568,0.2637,0.6193,0.1741,0.6452,0.453,0.3,0.1201,0.0,0.0,0.0,1.0,0.6134,False,False,False,75.85,-5.66,82.58,False,9261.0,,,
688262,,0.4957,1.0,0.648,0.5031,0.0,0.5511,0.2297,0.0,0.0027,0.0,0.0,0.0,1.0,0.5146,False,False,False,33.33,0.0,36.79,False,11198.9,,,
688265,,0.3518,1.0,0.7951,0.0,0.0,0.626,0.065,0.3,0.0,0.0,0.0,0.0,0.0,0.5969,False,False,False,32.03,1.49,38.28,False,2497.2,,,
688266,,0.0,1.0,0.6042,0.3939,0.0,0.5,0.2603,0.3,0.2806,0.0,0.0,0.0,0.7,0.4611,False,False,False,92.88,1.56,96.32,False,24586.1,,,
688267,,0.6507,1.0,0.815,0.6582,0.0,0.7127,0.3395,0.0,0.1346,0.0,1.0,0.0,1.0,0.4947,False,False,False,29.17,2.46,31.2,False,5139.8,,,
688268,,0.0,0.0,0.0,1.0,1.0,0.1371,0.4815,0.3,1.0,0.0,0.0,1.0,0.7,0.2124,False,False,False,188.5,-17.62,150.45,True,23035.8,,,
688269,,0.339,1.0,0.8057,0.0,0.0,0.6292,0.2157,0.0,0.0,0.0,0.0,0.0,1.0,0.559,False,False,False,33.5,2.76,38.49,False,4378.6,,,
688270,,0.0,1.0,0.5915,0.0,0.0,0.8646,0.3791,0.0,0.0,0.0,0.0,0.5,0.0,0.5357,False,False,False,109.0,-1.78,132.53,False,23331.6,,,
688271,,0.0058,1.0,0.7552,0.3711,0.3659,0.538,0.4853,0.3,0.3402,0.0,1.0,0.0,1.0,0.3426,False,False,False,114.02,1.6,116.64,False,93970.5,,,
688272,,0.0294,1.0,0.74,0.0113,0.0,0.7202,0.1919,0.3,0.1237,0.0,1.0,0.5,0.0,0.3375,False,False,False,34.68,1.7,37.78,False,2635.7,,,
688273,,0.6249,1.0,0.4335,0.3846,0.0,0.4917,0.1772,0.0,0.1447,0.0,0.0,0.5,1.0,0.4245,False,False,False,40.3,-0.74,43.39,False,4030.0,,,
688275,,0.0,1.0,0.6279,0.8813,0.0,0.6299,0.2283,0.0,0.7567,0.0,0.0,0.0,0.7,0.4087,False,False,False,125.26,2.98,127.06,False,15797.6,,,
688276,,0.4498,1.0,0.7976,0.0,0.0,0.2697,0.1544,0.6,0.0,0.0,0.0,0.0,0.0,0.4994,False,False,False,14.54,0.35,16.83,False,6014.6,,,
688277,,0.0,0.9592,0.6618,0.0,0.0,0.4501,0.242,0.0,0.0,0.0,0.0,0.5,0.0,0.3263,False,False,False,17.5,3.24,19.24,False,7979.9,,,
688278,,0.0,1.0,0.6124,0.0,0.2159,0.0,0.4385,0.9,0.2574,0.0,0.0,0.5,0.0,0.3777,False,False,False,59.33,1.45,60.47,False,24217.9,,,
688279,,0.2709,1.0,0.6568,0.9916,0.2102,0.058,0.3425,0.0,0.4718,0.0,0.0,0.0,1.0,0.359,False,False,False,203.6,-1.69,207.24,False,19048.4,,,
688280,,0.0,1.0,0.6573,0.0,0.0,0.6456,0.221,0.3,0.0,0.0,0.0,0.5,0.0,0.4898,False,False,False,6.1,1.16,7.34,False,3175.3,,,
688281,,0.0,0.2137,0.3897,0.0,0.0,0.0,0.1257,0.0,0.0,0.0,0.0,0.0,1.0,0.7566,False,False,False,52.48,7.72,71.37,False,14304.5,,,
688282,,0.0576,1.0,0.7206,0.3563,0.0,0.8619,0.3845,0.3,0.0173,0.0,0.0,0.0,0.7,0.4701,False,False,False,70.2,0.75,78.04,False,6177.6,,,
688283,,0.2318,1.0,0.6843,0.0067,0.0,0.7862,0.3675,0.3,0.0,0.0,0.0,0.0,1.0,0.5413,False,False,False,36.03,2.18,41.17,False,4388.5,,,
688285,,0.1276,1.0,0.8052,0.0645,0.0,0.7375,0.1362,0.0,0.0,0.0,0.0,0.0,1.0,0.4735,False,False,False,7.73,2.66,8.54,False,2908.7,,,
688286,,0.0,1.0,0.621,0.0917,0.0,0.6453,0.3738,0.3,0.0,0.0,0.0,0.5,1.0,0.4388,False,False,False,62.91,0.18,68.77,False,3526.7,,,
688288,,0.3188,1.0,0.7829,0.0,0.0,0.8353,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.6096,False,False,False,19.8,2.33,23.38,False,1976.3,,科创50,
688289,,0.5655,1.0,0.7118,0.0,0.0,0.0,0.2524,0.6,0.0,0.0,0.0,0.0,0.0,0.4874,False,False,False,14.36,0.14,17.03,False,8320.0,,,
688290,,0.0216,1.0,0.7025,0.9658,0.6238,0.5274,0.5475,0.3,0.6939,1.0,0.0,0.5,1.0,0.3283,False,False,False,62.13,0.81,61.13,True,6349.0,,,
688291,,0.8394,1.0,0.6191,0.907,0.4912,0.7092,0.3316,0.3,0.476,0.0,0.0,0.0,1.0,0.3825,False,False,False,45.76,-1.72,47.23,False,4698.0,,,
